,player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,height,height_cm,weight,shootsCatches
3027,8467940,Evgeny,Konstantinov,RUS,Kazan,G,1981-03-29 00:00:00,"6' 0""",182.88,180.0,L
3028,8456567,Darby,Hendrickson,USA,Richfield,C,1972-08-28 01:00:00,"6' 1""",185.42,195.0,L
3029,8468512,Tomas,Kurka,CZE,Most,LW,1981-12-14 00:00:00,"5' 11""",180.34,190.0,L
3030,8460482,Stephen,Guolla,CAN,Toronto,C,1973-03-15 00:00:00,"6' 0""",182.88,190.0,L
3031,8467732,Kirby,Law,CAN,McCreary,RW,1977-03-11 00:00:00,"6' 1""",185.42,190.0,R
3032,8458560,Rich,Brennan,USA,Schenectady,D,1972-11-26 00:00:00,"6' 2""",187.96,212.0,R
3033,8468507,Martin,Samuelsson,SWE,Upplands Väsby,LW,1982-01-25 00:00:00,"6' 2""",187.96,197.0,L
3034,8459570,Frank,Banham,CAN,Calahoo,RW,1975-04-14 01:00:00,"6' 1""",185.42,208.0,R
3035,8460654,Colin,Forbes,CAN,New Westminster,LW,1976-02-16 00:00:00,"6' 3""",190.5,220.0,L
3036,8459033,Brantt,Myhres,CAN,Edmonton,RW,1974-03-18 01:00:00,"6' 3""",190.5,220.0,R
3037,8469691,Kari,Haakana,FIN,Outokumpu,D,1973-11-08 00:00:00,"6' 1""",185.42,220.0,L
3038,8459412,Jim,Montgomery,CAN,Montreal,C,1969-06-30 01:00:00,"5' 10""",177.8,180.0,R
3039,8465032,Zenith,Komarniski,CAN,Edmonton,D,1978-08-13 01:00:00,"6' 0""",182.88,200.0,L
3040,8462239,Derek,Bekar,CAN,Burnaby,C,1975-09-15 01:00:00,"6' 2""",187.96,180.0,L
3041,8458185,Chris,Taylor,CAN,Stratford,C,1972-03-06 00:00:00,"6' 2""",187.96,188.0,L
3042,8466191,Jeff,Farkas,USA,Amherst,C,1978-01-24 00:00:00,"6' 0""",182.88,174.0,L
3043,8467379,Steve,Moore,CAN,Windsor,C,1978-09-22 01:00:00,"6' 2""",187.96,205.0,R
3044,8445275,Tom,Barrasso,USA,Boston,G,1965-03-31 01:00:00,"6' 3""",190.5,210.0,R
3045,8462227,Ryan,Kraft,USA,Bottineau,C,1975-11-07 00:00:00,"5' 9""",175.26,181.0,L
3046,8447383,Mark,Greig,CAN,High River,RW,1970-01-25 01:00:00,"5' 11""",180.34,190.0,R
3047,8459472,Eric,Manlow,CAN,Belleville,C,1975-04-07 01:00:00,"6' 0""",182.88,190.0,L
3048,8466317,Cam,Severson,CAN,Canora,LW,1978-01-15 00:00:00,"6' 2""",187.96,220.0,L
3049,8467319,Darrel,Scoville,CAN,Swifta,D,1975-10-13 01:00:00,"6' 3""",190.5,208.0,L
3050,8460599,Chris,Schmidt,DEU,Beaverlodge,C,1976-03-01 00:00:00,"6' 3""",190.5,212.0,L
3051,8460663,Ladislav,Kohn,CZE,Uherské Hradizt?,RW,1975-03-04 00:00:00,"5' 11""",180.34,200.0,L
3052,8470239,Radoslav,Hecl,SVK,Partizanske,D,1974-10-11 01:00:00,"6' 1""",185.42,196.0,L
3053,8458385,Peter,White,CAN,Montreal,C,1969-03-15 01:00:00,"5' 11""",180.34,200.0,L
3054,8466039,Jean-Guy,Trudel,CAN,Cadillac,LW,1975-10-18 01:00:00,"6' 0""",182.88,190.0,R
3055,8467418,Tommy,Vestlund,SWE,Fors,LW,1974-12-29 00:00:00,"6' 0""",182.88,202.0,
3056,8464965,Josh,Holden,CAN,Calgary,C,1978-01-18 00:00:00,"6' 0""",182.88,189.0,L
3057,8458542,Jim,Campbell,USA,Worcester,RW,1973-02-03 00:00:00,"6' 2""",187.96,205.0,R
3058,8462126,Cameron,Mann,CAN,Thompson,RW,1977-04-20 01:00:00,"6' 0""",182.88,195.0,R
3059,8459451,Tyler,Moss,CAN,Ottawa,G,1975-06-29 01:00:00,"6' 0""",182.88,185.0,R
3060,8467938,Jan,Lasak,SVK,Zvolen,G,1979-04-10 01:00:00,"6' 0""",182.88,204.0,L
3061,8467373,Norman,Milley,CAN,Toronto,RW,1980-02-14 00:00:00,"6' 0""",182.88,211.0,R
3062,8460588,Eric,Nickulas,USA,Hyannis,RW,1975-03-25 01:00:00,"5' 11""",180.34,206.0,R
3063,8460061,Stacy,Roest,CAN,Calgary,C,1974-03-15 00:00:00,"5' 9""",175.26,190.0,R
3064,8465003,Pierre,Dagenais,CAN,Blainville,RW,1978-03-04 00:00:00,"6' 5""",195.58,218.0,L
3065,8467358,Kyle,Rossiter,CAN,Edmonton,D,1980-06-09 01:00:00,"6' 3""",190.5,220.0,L
3066,8459089,Ken,Belanger,CAN,Sault Ste. Marie,LW,1974-05-14 01:00:00,"6' 4""",193.04,225.0,L
3067,8468747,Tomi,Pettinen,FIN,Ylöjärvi,D,1977-06-17 01:00:00,"6' 3""",190.5,220.0,L
3068,8445470,Craig,Billington,CAN,London,G,1966-09-11 01:00:00,"5' 10""",177.8,168.0,L
3069,8468654,Jarno,Kultanen,FIN,Luumaki,D,1973-01-08 00:00:00,"6' 2""",187.96,198.0,L
3070,8459357,Kevin,Hodson,CAN,Winnipeg,G,1972-03-27 01:00:00,"6' 0""",182.88,182.0,L
3071,8462078,Pavel,Rosa,CZE,Most,RW,1977-06-07 01:00:00,"5' 11""",180.34,188.0,R
3072,8467907,Ross,Lupaschuk,CAN,Edmonton,D,1981-01-19 00:00:00,"6' 1""",185.42,218.0,R
3073,8460523,Mike,Watt,CAN,Seaforth,LW,1976-03-31 01:00:00,"6' 2""",187.96,210.0,L
3074,8466163,Brad,Defauw,USA,Edina,LW,1977-11-10 00:00:00,"6' 2""",187.96,220.0,L
3075,8467553,Michael,Farrell,USA,Edina,RW,1978-10-20 01:00:00,"6' 0""",182.88,220.0,R
3076,8465977,Sergei,Varlamov,UKR,Kiev,LW,1978-07-21 01:00:00,"5' 11""",180.34,204.0,L
3077,8458680,Corey,Hirsch,CAN,Medicine Hat,G,1972-07-01 01:00:00,"5' 10""",177.8,170.0,L
3078,8458658,David,Oliver,CAN,Sechelt,RW,1971-04-17 01:00:00,"6' 0""",182.88,197.0,R
3079,8467908,Milan,Bartovic,SVK,Trencin,RW,1981-04-09 01:00:00,"5' 11""",180.34,197.0,L
3080,8459262,Brandon,Smith,CAN,Hazelton,D,1973-02-25 00:00:00,"6' 1""",185.42,200.0,L
3081,8468726,Chad,Wiseman,CAN,Burlington,LW,1981-03-25 00:00:00,"6' 1""",185.42,205.0,L
3082,8467830,Cody,Rudkowsky,CAN,Willingdon,G,1978-07-21 01:00:00,"6' 1""",185.42,216.0,L
3083,8467376,Jaroslav,Kristek,CZE,Zlin,RW,1980-03-16 00:00:00,"6' 1""",185.42,185.0,L
3084,8467904,Charlie,Stephens,CAN,Londonown,C,1981-04-05 01:00:00,"6' 4""",193.04,225.0,R
3085,8456264,Wade,Flaherty,CAN,Terrace,G,1968-01-11 00:00:00,"6' 1""",185.42,191.0,R
3086,8467941,Zdenek,Blatny,CZE,Brno,LW,1981-01-14 00:00:00,"6' 1""",185.42,195.0,L
3087,8468047,Damian,Surma,USA,Lincoln Park,LW,1981-01-22 00:00:00,"5' 10""",177.8,200.0,L
3088,8459624,Alan,Letang,CAN,Renfrew,D,1975-09-04 01:00:00,"6' 0""",182.88,205.0,L
3089,8468741,Reinhard,Divis,AUT,Vienna,G,1975-07-04 01:00:00,"5' 11""",180.34,197.0,L
3090,8467440,Mike,Siklenka,CAN,Meadow Lake,RW,1979-12-18 00:00:00,"6' 5""",195.58,240.0,R
3091,8446423,Kevin,Dineen,CAN,Quebec City,RW,1963-10-28 00:00:00,"5' 11""",180.34,190.0,R
3092,8466165,Jean-Marc,Pelletier,USA,Atlanta,G,1978-03-04 00:00:00,"6' 3""",190.5,209.0,L
3093,8466211,Robert,Schnabel,CZE,Prague,D,1978-11-10 00:00:00,"6' 5""",195.58,232.0,L
3094,8467893,Barrett,Heisten,USA,Anchorage,LW,1980-03-19 01:00:00,"6' 1""",185.42,200.0,L
3095,8464997,Jeff,Paul,CAN,London,D,1978-03-01 00:00:00,"6' 4""",193.04,225.0,R
3096,8459566,Steve,Brule,CAN,Montreal,C,1975-01-15 00:00:00,"6' 0""",182.88,200.0,R
3097,8466184,Pat,Kavanagh,CAN,Ottawa,RW,1979-03-14 00:00:00,"6' 3""",190.5,200.0,R
3098,8462215,Ray,Schultz,CAN,Red Deer,D,1976-11-14 00:00:00,"6' 2""",187.96,210.0,L
3099,8467731,Curtis,Murphy,CAN,Kerrobert,D,1975-12-03 00:00:00,"5' 8""",172.72,185.0,R
3100,8466349,Kent,McDonell,CAN,Williamstown,RW,1979-03-01 00:00:00,"6' 2""",187.96,195.0,R
3101,8465035,Joey,Tetarenko,CAN,Prince Albert,RW,1978-03-03 00:00:00,"6' 2""",187.96,214.0,R
3102,8459474,Domenic,Pittis,CAN,Calgary,C,1974-10-01 01:00:00,"5' 11""",180.34,190.0,L
3103,8460582,Matthew,Herr,USA,Hackensack,C,1976-05-26 01:00:00,"6' 2""",187.96,203.0,L
3104,8467891,Konstantin,Koltsov,BLR,Minsk,LW,1981-04-17 01:00:00,"6' 0""",182.88,218.0,L
3105,8460529,Jason,Holland,DEU,Morinville,D,1976-04-30 01:00:00,"6' 2""",187.96,193.0,R
3106,8459559,Rick,Mrozik,USA,Duluth,D,1975-01-02 00:00:00,"6' 3""",190.5,225.0,L
3107,8465179,Daniel,Corso,CAN,Montreal,C,1978-04-03 01:00:00,"5' 9""",175.26,190.0,L
3108,8462843,Robert,Dome,SVK,Senica,LW,1979-01-29 00:00:00,"6' 0""",182.88,217.0,L
3109,8460573,Hnat,Domenichelli,CHE,Edmonton,LW,1976-02-17 00:00:00,"6' 0""",182.88,195.0,L
3110,8458966,Chris,O'Sullivan,USA,Dorchester,D,1974-05-15 01:00:00,"6' 2""",187.96,213.0,L
3111,8447981,Doug,Houda,CAN,Blairmore,D,1966-06-03 01:00:00,"6' 2""",187.96,208.0,R
3112,8458557,Craig,Darby,USA,Oneida,C,1972-09-26 01:00:00,"6' 3""",190.5,205.0,R
3113,8467944,Jason,Jaspers,CAN,Thunder Bay,C,1981-04-08 01:00:00,"5' 11""",180.34,207.0,L
3114,8467421,Mikko,Jokela,FIN,Lappeenranta,D,1980-03-04 00:00:00,"6' 1""",185.42,212.0,R
3115,8446181,Sylvain,Cote,CAN,Quebec City,D,1966-01-19 00:00:00,"5' 11""",180.34,195.0,R
3116,8460087,Pascal,Trepanier,CAN,Gaspe,D,1973-09-04 01:00:00,"6' 0""",182.88,210.0,R
3117,8468738,Sean,McMorrow,CAN,Vancouver,RW,1982-01-19 00:00:00,"6' 4""",193.04,224.0,R
3118,8459523,Dieter,Kochan,CAN,Saskatoon,G,1974-05-11 01:00:00,"6' 1""",185.42,165.0,L
3119,8462112,Ian,MacNeil,CAN,Halifax,C,1977-04-27 01:00:00,"6' 2""",187.96,190.0,L
3120,8460931,Doug,Doull,CAN,Glace Bay,LW,1974-05-31 01:00:00,"6' 2""",187.96,216.0,L
3121,8469518,Grant,McNeill,CAN,Vermilion,D,1983-06-08 01:00:00,"6' 2""",187.96,214.0,L
3122,8460629,Alexander,Korolyuk,RUS,Moscow,LW,1976-01-15 00:00:00,"5' 9""",175.26,190.0,L
3123,8467054,Todd,Rohloff,USA,Grand Rapids,D,1974-01-16 00:00:00,"6' 2""",187.96,218.0,L
3124,8459645,Martin,Strbak,SVK,Presov,D,1975-01-15 00:00:00,"6' 3""",190.5,210.0,L
3125,8465034,Antti Jussi,Niemi,FIN,Vantaa,D,1977-09-22 01:00:00,"6' 1""",185.42,195.0,L
3126,8470766,Esa,Pirnes,FIN,Oulu,C,1977-04-01 01:00:00,"6' 0""",182.88,189.0,L
3127,8467025,Garrett,Burnett,CAN,Vancouver,LW,1975-09-23 01:00:00,"6' 3""",190.5,246.0,L
3128,8466271,Peter,Sarno,CAN,Toronto,C,1979-07-26 01:00:00,"5' 11""",180.34,185.0,L
3129,8468798,Darcy,Verot,CAN,Radville,C,1976-07-13 01:00:00,"6' 0""",182.88,199.0,L
3130,8451392,Jarrod,Skalde,CAN,Niagara Falls,C,1971-02-26 01:00:00,"6' 0""",182.88,190.0,L
3131,8462099,Rocky,Thompson,CAN,Calgary,D,1977-08-08 01:00:00,"6' 2""",187.96,206.0,R
3132,8462135,Benoit,Gratton,CAN,Montreal,C,1976-12-28 00:00:00,"5' 11""",180.34,180.0,L
3133,8467895,Maxime,Ouellet,CAN,Beauport,G,1981-06-17 01:00:00,"6' 2""",187.96,194.0,L
3134,8468025,Jordan,Krestanovich,CAN,Langley,LW,1981-06-14 01:00:00,"6' 0""",182.88,170.0,L
3135,8464993,Travis,Brigley,CAN,Coronation,LW,1977-06-16 01:00:00,"6' 1""",185.42,190.0,L
3136,8455984,Jim,Cummins,USA,Dearborn,RW,1970-05-15 01:00:00,"6' 2""",187.96,210.0,R
3137,8462220,Jaroslav,Obsut,SVK,Presov,D,1976-09-03 01:00:00,"6' 1""",185.42,200.0,L
3138,8458052,Jiri,Slegr,CZE,Jihlava,D,1971-05-30 01:00:00,"6' 1""",185.42,210.0,L
3139,8466436,Martin,Sonnenberg,CAN,Wetaskiwin,LW,1978-01-23 00:00:00,"6' 0""",182.88,197.0,L
3140,8468436,Mike,Green,USA,Victoria,C,1979-08-23 01:00:00,"5' 11""",180.34,195.0,L
3141,8459478,Chris,Armstrong,CAN,Regina,D,1975-06-26 01:00:00,"6' 0""",182.88,203.0,L
3142,8462235,Casey,Hankinson,USA,Edina,LW,1976-05-08 01:00:00,"6' 1""",185.42,196.0,L
3143,8469999,Mike,Bishai,CAN,Edmonton,C,1979-05-30 01:00:00,"5' 11""",180.34,185.0,L
3144,8468107,Goran,Bezina,CHE,Split,D,1980-03-21 01:00:00,"6' 2""",187.96,225.0,L
3145,8467557,Martin,Cibak,SVK,Liptovsky Mikulas,C,1980-05-17 01:00:00,"6' 1""",185.42,203.0,L
3146,8468491,Pavel,Vorobiev,RUS,Karaganda,RW,1982-05-05 01:00:00,"6' 0""",182.88,194.0,L
3147,8468558,Jozef,Balej,SVK,Myjava,RW,1982-02-22 00:00:00,"6' 0""",182.88,195.0,R
3148,8469667,Tony,Martensson,SWE,Brynas,C,1980-06-23 01:00:00,"6' 0""",182.88,192.0,L
3149,8468916,Benoit,Dusablon,CAN,St. Anne De La Perade,C,1979-08-01 01:00:00,"6' 2""",187.96,209.0,L
3150,8464961,Johnathan,Aitken,CAN,Edmonton,D,1978-05-24 01:00:00,"6' 4""",193.04,211.0,L
3151,8462085,Shane,Willis,CAN,Edmonton,RW,1977-06-13 01:00:00,"6' 1""",185.42,195.0,R
3152,8468569,Libor,Pivko,CZE,Novy Jicin,LW,1980-03-29 01:00:00,"6' 2""",187.96,192.0,L
3153,8466209,Steve,Gainey,CAN,Montreal,LW,1979-01-26 00:00:00,"6' 1""",185.42,192.0,L
3154,8456745,Keith,Jones,CAN,Brantford,RW,1968-11-08 01:00:00,"6' 2""",187.96,200.0,R
3155,8468617,Mike,Stuart,USA,Chicago,D,1980-08-31 01:00:00,"6' 0""",182.88,195.0,R
3156,8468300,Richard,Scott,CAN,Orilliane,RW,1978-08-01 01:00:00,"6' 2""",187.96,210.0,L
3157,8469613,Andy,Chiodo,CAN,Toronto,G,1983-04-25 01:00:00,"5' 11""",180.34,192.0,L
3158,8467901,Kristian,Kudroc,SVK,Michalovce,D,1981-05-21 01:00:00,"6' 7""",200.66,255.0,R
3159,8469539,Owen,Fussey,CAN,Winnipeg,RW,1983-04-02 01:00:00,"6' 0""",182.88,195.0,L
3160,8460575,Steve,McLaren,CAN,Owen sound,LW,1975-02-03 00:00:00,"6' 0""",182.88,226.0,L
3161,8466152,Ty,Jones,USA,Richland,RW,1979-02-22 00:00:00,"6' 3""",190.5,218.0,R
3162,8468553,Sergei,Zinovjev,RUS,Novokuznetsk,C,1980-03-04 00:00:00,"5' 10""",177.8,185.0,L
3163,8458600,Aris,Brimanis,USA,Cleveland,D,1972-03-14 00:00:00,"6' 2""",187.96,212.0,R
3164,8466431,Brad,Leeb,CAN,Red Deer,RW,1979-08-27 01:00:00,"5' 11""",180.34,187.0,R
3165,8467958,Peter,Smrek,SVK,Martin,D,1979-02-16 00:00:00,"6' 1""",185.42,205.0,L
3166,8467399,Julien,Vauclair,CHE,Delemont,D,1979-10-02 01:00:00,"6' 0""",182.88,200.0,L
3167,8467394,Jamie,Hodson,CAN,Brandon,G,1980-04-08 01:00:00,"6' 2""",187.96,205.0,L
3168,8468490,Mikhail,Yakubov,RUS,Barnaul,C,1982-02-16 00:00:00,"6' 3""",190.5,202.0,L
3169,8462259,Rob,Skrlac,CAN,Campbell River,LW,1976-06-10 01:00:00,"6' 5""",195.58,245.0,L
3170,8460563,Greg,Crozier,CAN,Calgary,LW,1976-07-06 01:00:00,"6' 3""",190.5,180.0,L
3171,8466236,Jame,Pollock,CAN,,D,1979-06-16 01:00:00,"6' 1""",185.42,210.0,R
3172,8457783,Todd,Reirden,USA,Deerfield,D,1971-06-25 01:00:00,"6' 5""",195.58,220.0,L
3173,8464982,Pavel,Skrbek,CZE,Kladno,D,1978-08-09 01:00:00,"6' 3""",190.5,191.0,
3174,8470172,Christoph,Brandner,AUT,Bruck an der Mur,LW,1975-05-07 01:00:00,"6' 4""",193.04,224.0,L
3175,8468005,Roman,Tvrdon,SVK,Trencin,C,1981-01-29 00:00:00,"6' 1""",185.42,197.0,L
3176,8468541,Jakub,Cutta,CZE,Jablonec Nad Nisou,D,1981-12-29 00:00:00,"6' 3""",190.5,214.0,L
3177,8467548,Matthew,Yeats,CAN,Innisfai,G,1979-04-06 01:00:00,"6' 0""",182.88,181.0,L
3178,8469486,Timofei,Shishkanov,RUS,Moscow,RW,1983-06-10 01:00:00,"6' 1""",185.42,213.0,R
3179,8470247,Mikko,Luoma,FIN,Jyväskylä,D,1976-06-22 01:00:00,"6' 3""",190.5,207.0,L
3180,8459550,Anders,Myrvold,NOR,Lorenskog,D,1975-08-12 01:00:00,"6' 1""",185.42,178.0,L
3181,8466143,Daniel,Tkaczuk,CAN,Toronto,C,1979-06-10 01:00:00,"6' 1""",185.42,195.0,L
3182,8458048,John,Slaney,CAN,St. John's,D,1972-02-07 00:00:00,"6' 0""",182.88,190.0,L
3183,8468670,Josh,Olson,USA,Grand Forks,LW,1981-07-13 01:00:00,"6' 3""",190.5,236.0,L
3184,8467381,Ryan,Barnes,CAN,Dunnville,LW,1980-01-30 00:00:00,"6' 1""",185.42,201.0,L
3185,8467497,Rastislav,Stana,SVK,Kosice,G,1980-01-10 00:00:00,"6' 2""",187.96,184.0,L
3186,8456455,John,Gruden,USA,Virginia,D,1970-06-04 01:00:00,"6' 0""",182.88,205.0,L
3187,8468413,Dwayne,Zinger,CAN,Coronation,D,1976-07-05 01:00:00,"6' 3""",190.5,229.0,L
3188,8464986,Chris,Hajt,USA,Saskatoon,D,1978-07-05 01:00:00,"6' 3""",190.5,206.0,L
3189,8470559,Mike,Stutzel,CAN,Victoria,LW,1979-02-28 00:00:00,"6' 2""",187.96,216.0,L
3190,8467594,Jeff,MacMillan,CAN,Durham,D,1979-03-30 01:00:00,"6' 3""",190.5,210.0,L
3191,8468406,Gavin,Morgan,CAN,Scarborough,C,1976-07-09 01:00:00,"5' 11""",180.34,190.0,R
3192,8467922,Brett,Lysak,CAN,Edmonton,C,1980-12-30 00:00:00,"6' 0""",182.88,190.0,L
3193,8459078,Jason,MacDonald,CAN,Charlottetown,RW,1974-04-01 01:00:00,"5' 11""",180.34,205.0,R
3194,8462111,Justin,Kurtz,CAN,Winnipeg,D,1977-01-14 00:00:00,"5' 11""",180.34,200.0,L
3195,8468656,Jukka,Hentunen,FIN,Joroinen,RW,1974-05-03 01:00:00,"5' 10""",177.8,190.0,R
3196,8459289,Martin,Brochu,CAN,Anjou,G,1973-03-10 00:00:00,"6' 0""",182.88,199.0,L
3197,8468112,Pierre,Hedin,SWE,Ornskoldsvik,D,1978-02-19 00:00:00,"6' 1""",185.42,198.0,L
3198,8468158,Jeremy,Yablonski,CAN,Meadow Lake,RW,1980-03-21 01:00:00,"5' 11""",180.34,239.0,R
3199,8468458,Cory,Larose,CAN,Campbellton,C,1975-05-14 01:00:00,"5' 11""",180.34,190.0,R
3200,8470652,Michal,Barinka,CZE,Vyskov,D,1984-06-12 01:00:00,"6' 3""",190.5,225.0,L
3201,8470479,Garret,Stroshein,CAN,Edmonton,RW,1980-04-04 01:00:00,"6' 7""",200.66,245.0,R
3202,8460739,Mike,Peluso,USA,Bismar,RW,1974-09-02 01:00:00,"6' 1""",185.42,208.0,R
3203,8470418,Nathan,Robinson,CAN,Scarborough,LW,1981-12-31 00:00:00,"5' 10""",177.8,180.0,L
3204,8465178,Andrei,Podkonicky,SVK,Zvolen,C,1978-05-09 01:00:00,"6' 2""",187.96,202.0,L
3205,8466173,Stanislav,Gron,SVK,Bratislava,C,1978-10-28 01:00:00,"6' 1""",185.42,189.0,L
3206,8449607,Kevin,Miller,USA,Lansing,C,1965-09-02 01:00:00,"5' 11""",180.34,190.0,R
3207,8467898,Mikhail,Kuleshov,RUS,Perm,LW,1981-01-07 00:00:00,"6' 3""",190.5,220.0,R
3208,8459061,Mikael,Hakanson,SWE,Nacka,C,1974-03-31 01:00:00,"6' 1""",185.42,180.0,L
3209,8469758,Frederic,Cloutier,CAN,St. Honor,G,1981-05-14 01:00:00,"6' 0""",182.88,174.0,R
3210,8467341,Mathieu,Chouinard,CAN,Laval,G,1980-04-11 01:00:00,"6' 1""",185.42,211.0,L
3211,8459028,Marc,Lamothe,CAN,New Liskeard,G,1974-02-27 00:00:00,"6' 2""",187.96,210.0,L
3212,8469482,Adam,Munro,CAN,St. George,G,1982-11-12 00:00:00,"6' 1""",185.42,187.0,L
3213,8467402,Mike,Pandolfo,USA,Winchester,LW,1979-09-15 01:00:00,"6' 3""",190.5,220.0,L
3214,8469495,Doug,Lynch,CAN,N. Vancouver,D,1983-04-04 01:00:00,"6' 3""",190.5,214.0,L
3215,8459328,Melvin,Angelstad,CAN,Saskatoon,LW,1971-10-31 01:00:00,"6' 3""",190.5,210.0,L
3216,8466150,Michel,Riesen,CHE,Oberbalm,LW,1979-04-11 01:00:00,"6' 2""",187.96,190.0,R
3217,8467541,Petr,Hubacek,CZE,Brno,C,1979-09-02 01:00:00,"6' 2""",187.96,185.0,
3218,8460550,Tavis,Hansen,CAN,Prince Albert,RW,1975-06-17 01:00:00,"6' 1""",185.42,205.0,R
3219,8468751,Reto,Von Arx,CHE,Egerkingen,LW,1976-09-13 01:00:00,"5' 10""",177.8,179.0,L
3220,8468081,Vaclav,Pletka,CZE,Boleslav,LW,1979-06-08 01:00:00,"5' 11""",180.34,182.0,L
3221,8468020,Seamus,Kotyk,CAN,London,G,1980-10-07 01:00:00,"5' 11""",180.34,180.0,L
3222,8468082,Layne,Ulmer,CAN,North battleford,C,1980-09-14 01:00:00,"6' 0""",182.88,193.0,L
3223,8458738,Neil,Little,CAN,Medicine Hat,G,1971-12-18 00:00:00,"6' 1""",185.42,190.0,L
3224,8456361,Ken,Gernander,USA,Coleraine,RW,1969-06-30 01:00:00,"5' 11""",180.34,180.0,L
3225,8467957,Brad,Fast,CAN,Fort St. John,D,1980-02-21 00:00:00,"6' 0""",182.88,185.0,L
3226,8468043,Matt,Underhill,CAN,Campbell River,G,1979-09-16 01:00:00,"6' 2""",187.96,220.0,L
3227,8471915,Vitaly,Kolesnik,KAZ,Ust-Kamenogorsk,G,1979-08-20 01:00:00,"6' 2""",187.96,198.0,L
3228,8466320,Niklas,Nordgren,SWE,Ornskoldsvik,LW,1979-06-28 01:00:00,"6' 0""",182.88,185.0,R
3229,8470055,Petr,Kanko,CZE,Pribram,RW,1984-02-07 00:00:00,"5' 10""",177.8,195.0,L
3230,8470574,Grant,Stevenson,CAN,Spruce Grove,C,1981-10-15 01:00:00,"5' 11""",180.34,170.0,L
3231,8468532,Shane,Endicott,CAN,Saskatoon,C,1981-12-21 00:00:00,"6' 3""",190.5,209.0,L
3232,8469529,Michael,Garnett,CAN,Saskatoon,G,1982-11-25 00:00:00,"6' 1""",185.42,210.0,L
3233,8469807,Jonathan,Ferland,CAN,Quebec City,RW,1983-02-09 00:00:00,"6' 2""",187.96,209.0,R
3234,8466995,Andy,Roach,USA,Mattawan,D,1973-08-22 01:00:00,"5' 11""",180.34,181.0,R
3235,8468094,Colin,Hemingway,CAN,Surrey,LW,1980-08-12 01:00:00,"6' 0""",182.88,170.0,R
3236,8470075,Jason,Ryznar,USA,Anchorage,LW,1983-02-19 00:00:00,"6' 3""",190.5,200.0,L
3237,8462213,Dan,Smith,CAN,Fernieod,D,1976-10-19 01:00:00,"6' 2""",187.96,200.0,
3238,8471524,Matt,Ryan,CAN,Sharonket,C,1983-11-12 00:00:00,"5' 11""",180.34,185.0,L
3239,8466230,Ryan,Ready,CAN,Peterborough,LW,1978-11-07 00:00:00,"6' 2""",187.96,195.0,L
3240,8472371,Scott,Munroe,CAN,Moose Jaw,G,1982-01-20 00:00:00,"6' 2""",187.96,210.0,L
3241,8469588,Cole,Jarrett,CAN,Sault Ste. Marie,LW,1983-01-04 00:00:00,"5' 10""",177.8,200.0,L
3242,8470659,Masi,Marjamaki,FIN,Pori,LW,1985-01-16 00:00:00,"6' 2""",187.96,184.0,L
3243,8470784,Doug,O'Brien,CAN,St. John's,D,1984-02-16 00:00:00,"6' 0""",182.88,200.0,L
3244,8469653,Jordan,Sigalet,CAN,New Westminster,G,1981-02-19 00:00:00,"6' 1""",185.42,180.0,L
3245,8466208,Petr,Sykora,CZE,Pardubice,C,1978-12-21 00:00:00,"6' 3""",190.5,206.0,R
3246,8468153,Kevin,Colley,USA,New Haven,RW,1979-01-04 00:00:00,"5' 10""",177.8,181.0,R
3247,8467954,Adam,Hauser,USA,Bovey,G,1980-05-27 01:00:00,"6' 2""",187.96,192.0,L
3248,8468706,Brian,Eklund,USA,Braint,G,1980-05-24 01:00:00,"6' 4""",193.04,211.0,L
3249,8468800,Louis,Robitaille,CAN,Montreal,LW,1982-03-16 00:00:00,"6' 1""",185.42,188.0,L
3250,8472374,David,McKee,USA,Midland,G,1983-12-05 00:00:00,"6' 1""",185.42,187.0,L
3251,8469994,Rob,Collins,CAN,Kitchener,RW,1978-03-15 00:00:00,"5' 10""",177.8,185.0,R
3252,8468720,Adam,Berkhoel,USA,St. Paul,G,1981-05-16 01:00:00,"5' 11""",180.34,185.0,L
3253,8468634,Matt,Koalska,USA,St. Paul,C,1980-05-16 01:00:00,"6' 0""",182.88,205.0,L
3254,8459563,Mike,Crowley,USA,Bloomington,D,1975-07-04 01:00:00,"5' 11""",180.34,165.0,L
3255,8471200,Prestin,Ryan,CAN,Arcola,D,1980-06-29 01:00:00,"6' 0""",182.88,192.0,L
3256,8469750,Robert,McVicar,CAN,Brandon,G,1982-01-15 00:00:00,"6' 4""",193.04,202.0,L
3257,8470248,Petr,Taticek,CZE,Rakovnik,C,1983-09-22 01:00:00,"6' 0""",182.88,188.0,L
3258,8469590,Frantisek,Skladany,SVK,Martin,LW,1982-04-22 01:00:00,"6' 0""",182.88,185.0,L
3259,8470850,Joey,Tenute,CAN,Hamilton,C,1983-04-02 01:00:00,"5' 10""",177.8,176.0,L
3260,8470023,Wade,Skolney,CAN,Wynyard,D,1981-06-24 01:00:00,"6' 0""",182.88,201.0,R
3261,8470813,Gerald,Coleman,USA,Romeovi,G,1985-04-03 01:00:00,"6' 4""",193.04,213.0,L
3262,8459173,Mark,Wotton,USA,Minnetonka,D,1973-11-16 00:00:00,"5' 11""",180.34,200.0,L
3263,8467700,Eric,Healey,USA,Hull,C,1975-01-20 00:00:00,"5' 11""",180.34,201.0,L
